username,event_date,country,user_day_total_length,user_day_count,treatment,post
jlind23,2023-04-03,france,254,1,0,1
jlind23,2023-04-05,france,548,1,0,1
jlirochon,2023-03-30,france,244,1,0,0
jlowcs,2023-03-28,france,772,1,0,0
jlowcs,2023-04-03,france,1490,1,0,1
jmarrec,2023-03-22,france,877,1,0,0
jmarrec,2023-04-04,france,736,1,0,1
jmarrec,2023-04-05,france,226,1,0,1
jmarrec,2023-04-07,france,506,1,0,1
jmcollin78,2023-03-18,france,1408,1,0,0
jmcollin78,2023-03-19,france,366,2,0,0
jmcx,2023-04-04,france,1442,1,0,1
jmcx,2023-04-07,france,812,1,0,1
jmeiss,2023-03-22,france,808,1,0,0
jmeiss,2023-03-23,france,761,1,0,0
jmeiss,2023-03-24,france,459,1,0,0
jmfrancois,2023-04-07,france,1303,1,0,1
jmmartinez,2023-03-21,france,0,1,0,0
jnaulet,2023-03-18,france,67,2,0,0
jnaulet,2023-04-01,france,1281,1,0,1
jnischler,2023-03-31,austria,139,1,0,0
jnischler,2023-04-07,austria,1446,1,0,1
jnizet,2023-03-30,france,585,1,0,0
jnpn,2023-03-28,france,658,1,0,0
jo2b54,2023-03-29,france,637,2,0,0
joazco,2023-03-27,france,0,1,0,0
joda01,2023-03-24,austria,759,1,0,0
jodydonetti,2023-03-22,italy,1035,1,1,0
joelguittet,2023-03-27,france,313,1,0,0
joellesenne,2023-03-28,france,0,1,0,0
joelwurtz,2023-03-21,france,726,1,0,0
joenio,2023-03-20,france,748,1,0,0
johannchopin,2023-03-26,france,0,2,0,0
johannchopin,2023-04-02,france,251,1,0,1
johannes-z,2023-03-22,austria,507,1,0,0
johannes-z,2023-03-27,austria,610,1,0,0
johannesWen,2023-03-22,austria,278,1,0,0
johanricher,2023-03-22,france,1581,2,0,0
johanricher,2023-03-23,france,1332,2,0,0
johanricher,2023-03-29,france,283,1,0,0
johnfosborneiii,2023-03-31,austria,602,1,0,0
johnsudaar,2023-04-04,france,58,1,0,1
jojojojojoj5564656465465,2023-03-21,france,621,1,0,0
jojojojojoj5564656465465,2023-03-23,france,1065,1,0,0
jomtek,2023-03-22,france,213,1,0,0
jonathanboris,2023-04-03,france,328,1,0,1
jonathanboris,2023-04-06,france,443,1,0,1
jonathanroze,2023-04-04,france,439,1,0,1
jonatjano,2023-04-06,france,740,1,0,1
jonleverrier,2023-03-19,france,1716,2,0,0
jonquet,2023-03-23,france,1811,3,0,0
jonquet,2023-04-07,france,2646,3,0,1
jonwright,2023-03-21,france,343,1,0,0
jorainer,2023-04-05,italy,558,1,1,1
jordan-olv,2023-03-28,france,783,2,0,0
jordanmontt,2023-03-21,france,318,2,0,0
jordanmontt,2023-03-24,france,1074,2,0,0
jordanmontt,2023-03-25,france,0,1,0,0
jordanmontt,2023-04-03,france,651,1,0,1
jordanmontt,2023-04-08,france,0,1,0,1
jorisguerin,2023-04-07,france,679,1,0,1
jorisre,2023-03-29,france,1328,1,0,0
jorisre,2023-04-02,france,359,1,0,1
joschi99,2023-03-20,italy,152,1,1,0
joschi99,2023-03-23,italy,382,1,1,0
joschi99,2023-03-24,italy,804,1,1,0
joschi99,2023-03-28,italy,1512,1,1,0
josefglatz,2023-03-23,austria,617,1,0,0
josephprem,2023-03-23,france,487,1,0,0
joshuachp,2023-04-03,italy,1540,1,1,1
joshuagame,2023-04-04,italy,95,1,1,1
jossefaz,2023-03-28,france,2193,2,0,0
josuah,2023-03-20,france,110,1,0,0
josuah,2023-03-24,france,178,1,0,0
josuah,2023-03-27,france,1166,1,0,0
josuah,2023-04-03,france,485,1,0,1
josuah,2023-04-06,france,1068,1,0,1
josuah,2023-04-07,france,248,1,0,1
josura,2023-03-24,italy,287,1,1,0
josura,2023-04-05,italy,483,2,1,1
jotak,2023-03-21,france,625,1,0,0
jotak,2023-04-02,france,434,1,0,1
jotak,2023-04-05,france,441,1,0,1
joyearnaud,2023-03-30,france,51,1,0,0
jpatterson933,2023-03-29,italy,133,1,1,0
jpatterson933,2023-03-31,italy,0,2,1,0
jpatterson933,2023-04-01,italy,0,3,1,1
jpatterson933,2023-04-02,italy,0,3,1,1
jpatterson933,2023-04-04,italy,0,1,1,1
jpatterson933,2023-04-05,italy,0,1,1,1
jpatterson933,2023-04-06,italy,0,1,1,1
jpbourgeon,2023-03-26,france,560,1,0,0
jpbourgeon,2023-03-27,france,1059,2,0,0
jpbourgeon,2023-03-31,france,0,1,0,0
jpdfr-msft,2023-03-20,france,1168,1,0,0
jpjarnoux,2023-04-06,france,441,1,0,1
jpountz,2023-03-20,france,776,1,0,0
jpr105,2023-04-04,france,363,1,0,1
jpraynaud,2023-03-20,france,420,7,0,0
jpraynaud,2023-03-22,france,478,2,0,0
jpraynaud,2023-03-23,france,412,3,0,0
jpraynaud,2023-03-30,france,769,1,0,0
jpraynaud,2023-04-05,france,1166,9,0,1
jpyrat,2023-04-05,france,81,1,0,1
jrfaller,2023-04-06,france,712,1,0,1
jrief,2023-03-23,austria,90,1,0,0
jrief,2023-03-28,austria,169,1,0,0
jrief,2023-04-02,austria,841,1,0,1
jrobinAV,2023-03-22,france,42,1,0,0
jrobinAV,2023-03-27,france,799,4,0,0
jsaintvanne,2023-03-23,france,108,1,0,0
jschaeff,2023-03-27,france,949,4,0,0
jschaeff,2023-04-03,france,210,1,0,1
jschaeff,2023-04-04,france,2085,2,0,1
jschaeff,2023-04-05,france,298,1,0,1
jschaeff,2023-04-06,france,2639,6,0,1
jsparber,2023-03-21,italy,83,1,1,0
jspitz,2023-03-29,austria,1513,1,0,0
jtama,2023-03-31,france,770,1,0,0
jtanguy,2023-03-20,france,0,1,0,0
jtcohen6,2023-03-20,france,993,2,0,0
jtcohen6,2023-03-28,france,0,1,0,0
jtcohen6,2023-03-29,france,869,1,0,0
jtcohen6,2023-04-01,france,1385,2,0,1
jtkech,2023-03-18,france,0,1,0,0
jtremesay,2023-03-24,france,773,1,0,0
juba,2023-03-26,france,715,1,0,0
juba,2023-03-29,france,633,3,0,0
juba,2023-04-04,france,306,3,0,1
juba,2023-04-05,france,127,1,0,1
juba,2023-04-06,france,718,1,0,1
juergenbr,2023-04-02,austria,772,1,0,1
julessanglier,2023-04-05,france,454,2,0,1
julessanglier,2023-04-06,france,395,2,0,1
juliacarbajal,2023-04-07,france,890,1,0,1
julianainpe,2023-03-21,italy,1517,1,1,0
julieSalha,2023-03-23,france,777,2,0,0
julien-deramond,2023-03-21,france,822,1,0,0
julien-deramond,2023-03-30,france,1513,2,0,0
julien-deramond,2023-04-04,france,978,1,0,1
julien-deramond,2023-04-05,france,1551,1,0,1
julien-devatom,2023-03-22,france,1314,1,0,0
julien-devatom,2023-03-28,france,2116,2,0,0
julien-devatom,2023-03-29,france,442,1,0,0
julienV,2023-04-07,france,7,1,0,1
julienbeisel,2023-04-04,france,946,1,0,1
julienbeisel,2023-04-05,france,1598,1,0,1
julienbrg,2023-04-07,france,25,3,0,1
julienchaudet,2023-03-28,france,617,1,0,0
julienfumey,2023-04-04,france,203,1,0,1
julienlau,2023-04-05,france,1110,1,0,1
julienlopez,2023-03-24,france,51,3,0,0
julienmalik,2023-03-30,france,204,1,0,0
julienmalik,2023-04-08,france,322,1,0,1
juliensie,2023-03-22,france,0,3,0,0
juliensie,2023-03-23,france,50,4,0,0
juliensie,2023-04-01,france,0,6,0,1
juliensie,2023-04-02,france,0,1,0,1
juliensie,2023-04-03,france,0,5,0,1
juliensie,2023-04-04,france,32,1,0,1
julio-matarranz,2023-03-23,france,490,1,0,0
juliomateoslangerak,2023-04-03,france,287,1,0,1
julioromano,2023-04-06,italy,903,1,1,1
jusstol,2023-03-27,france,2372,2,0,0
just-hms,2023-03-18,italy,273,1,1,0
just-hms,2023-03-19,italy,481,1,1,0
just-hms,2023-03-20,italy,200,1,1,0
just-hms,2023-03-21,italy,707,2,1,0
just-hms,2023-03-23,italy,587,1,1,0
just-hms,2023-03-26,italy,387,2,1,0
just-hms,2023-04-04,italy,225,2,1,1
justRunnz,2023-03-23,france,0,1,0,0
justekoro,2023-03-30,france,1524,1,0,0
justoverclockl,2023-03-25,italy,961,1,1,0
jvasseur,2023-03-20,france,238,1,0,0
jvermillard,2023-03-20,france,829,1,0,0
jvermillard,2023-04-05,france,275,1,0,1
jvondermarck,2023-03-25,france,302,3,0,0
jvondermarck,2023-03-26,france,0,1,0,0
jvondermarck,2023-03-31,france,91,1,0,0
jvondermarck,2023-04-04,france,305,1,0,1
jvondermarck,2023-04-05,france,0,2,0,1
jxxp9,2023-04-02,italy,50,1,1,1
jxxp9,2023-04-07,italy,62,1,1,1
jyotiyadav94,2023-03-30,italy,793,1,1,0
jzy3d,2023-03-31,france,1096,1,0,0
kLabz,2023-03-27,france,31,1,0,0
kLabz,2023-03-29,france,51,1,0,0
kLabz,2023-04-07,france,225,1,0,1
kLabz,2023-04-08,france,76,5,0,1
kaandesu,2023-03-30,italy,0,5,1,0
kaandesu,2023-04-02,italy,70,2,1,1
kahest,2023-03-18,austria,624,1,0,0
kahest,2023-03-29,austria,420,1,0,0
kahest,2023-04-06,austria,0,2,0,1
kaipk,2023-03-29,austria,609,1,0,0
kali,2023-03-28,france,760,1,0,0
kalidiagne,2023-03-20,italy,74,1,1,0
kalwalt,2023-03-28,italy,624,1,1,0
kamil-bentounes,2023-04-06,france,353,1,0,1
kamzata,2023-03-23,italy,804,1,1,0
kandros,2023-03-24,italy,191,1,1,0
kapoorlab,2023-03-29,france,461,1,0,0
karamo,2023-04-01,austria,860,2,0,1
karamo,2023-04-03,austria,241,1,0,1
karawitan,2023-03-21,france,695,1,0,0
karawitan,2023-03-23,france,589,1,0,0
karawitan,2023-03-30,france,1103,1,0,0
karimkod,2023-03-18,france,0,5,0,0
karlhorky,2023-03-23,austria,1273,1,0,0
karlhorky,2023-03-24,austria,666,1,0,0
karlhorky,2023-03-28,austria,1027,1,0,0
karlhorky,2023-03-30,austria,325,1,0,0
karlhorky,2023-04-02,austria,383,1,0,1
karlhorky,2023-04-03,austria,320,1,0,1
karlhorky,2023-04-05,austria,1696,2,0,1
karlhorky,2023-04-07,austria,696,1,0,1
karnhack,2023-04-02,italy,111,1,1,1
kartben,2023-03-22,france,367,12,0,0
kartben,2023-03-30,france,4,1,0,0
karukes,2023-03-22,italy,231,1,1,0
kaulex99,2023-03-18,austria,0,3,0,0
kaulex99,2023-03-24,austria,0,1,0,0
kaulex99,2023-03-25,austria,0,5,0,0
kava81,2023-03-22,italy,242,1,1,0
kazerlelutin,2023-03-30,france,206,3,0,0
kb173,2023-03-29,austria,173,1,0,0
kbeaugrand,2023-03-18,france,474,1,0,0
kbeaugrand,2023-03-20,france,0,5,0,0
kbeaugrand,2023-03-31,france,660,1,0,0
kbeaugrand,2023-04-02,france,534,1,0,1
kcat4lina,2023-04-07,italy,150,1,1,1
kdubuc,2023-04-05,france,505,1,0,1
kebciSofiane,2023-03-22,france,523,1,0,0
keguira,2023-04-04,france,1147,1,0,1
kekel87,2023-03-25,france,259,3,0,0
keltia,2023-03-31,france,1018,1,0,0
keltia,2023-04-03,france,36,1,0,1
kema-dev,2023-03-24,france,1366,1,0,0
kennethrrosen,2023-04-07,italy,327,1,1,1
kennyadsl,2023-03-29,italy,675,1,1,0
ker0x,2023-03-20,france,0,2,0,0
ker0x,2023-03-22,france,1440,1,0,0
ker0x,2023-03-24,france,0,1,0,0
ker0x,2023-03-28,france,956,2,0,0
ker0x,2023-04-01,france,0,1,0,1
kerautret,2023-04-08,france,537,1,0,1
keriati,2023-04-03,austria,1061,1,0,1
kerphi,2023-03-20,france,1368,1,0,0
kerphi,2023-03-21,france,1146,1,0,0
kerstin-w,2023-03-18,austria,302,2,0,0
kerstin-w,2023-03-20,austria,283,2,0,0
kerstin-w,2023-04-07,austria,17546,38,0,1
kerstin97,2023-03-24,austria,0,1,0,0
kerstin97,2023-03-28,austria,0,1,0,0
kerstin97,2023-03-29,austria,0,1,0,0
kerstin97,2023-03-31,austria,0,2,0,0
kertal,2023-03-24,austria,422,1,0,0
kertal,2023-03-31,austria,758,1,0,0
kervala,2023-04-06,france,278,1,0,1
kescherCode,2023-04-07,austria,628,1,0,1
ketourneau,2023-03-20,france,760,1,0,0
keul,2023-03-23,italy,1355,1,1,0
keul,2023-03-30,italy,691,1,1,0
keul,2023-04-05,italy,996,1,1,1
kevin-valerio,2023-03-24,france,691,1,0,0
kevin-valerio,2023-03-27,france,1573,2,0,0
kevin5806,2023-03-27,italy,327,3,1,0
kevin5806,2023-04-03,italy,565,4,1,1
kevinbleakley,2023-03-27,france,1101,1,0,0
kevinchalet,2023-04-05,france,1491,2,0,1
kevinmeetooa,2023-03-21,france,0,1,0,0
kevinpapst,2023-03-20,austria,464,1,0,0
kevinpapst,2023-03-28,austria,921,1,0,0
kevinpapst,2023-03-30,austria,639,1,0,0
kevinpapst,2023-04-03,austria,314,1,0,1
kevinpolisano,2023-03-27,france,617,1,0,0
kevinsmouts,2023-04-05,france,577,1,0,1
kgonella,2023-03-21,france,677,1,0,0
kgonella,2023-03-22,france,429,1,0,0
khaller93,2023-03-27,austria,93,1,0,0
khaller93,2023-03-29,austria,190,1,0,0
khancyr,2023-03-24,france,1023,1,0,0
khocef,2023-04-03,france,88,1,0,1
kif,2023-03-27,france,57,1,0,0
kif,2023-03-28,france,0,1,0,0
killianrochet,2023-03-24,france,855,1,0,0
kimhsn,2023-03-27,france,0,1,0,0
kind84,2023-03-23,italy,190,1,1,0
kingjia90,2023-04-07,austria,1064,1,0,1
kingjr,2023-03-29,france,328,1,0,0
kingjr,2023-04-04,france,195,1,0,1
kirisakow,2023-03-24,france,365,1,0,0
kirisakow,2023-04-08,france,917,1,0,1
kissifrot,2023-03-29,france,513,1,0,0
kitsunekyo,2023-04-03,austria,1104,1,0,1
kitzbergerg,2023-03-26,austria,190,1,0,0
kivutar,2023-03-18,france,289,2,0,0
kivutar,2023-03-22,france,1230,1,0,0
kizu,2023-03-19,france,891,1,0,0
kkevinm,2023-04-01,italy,0,2,1,1
kladiv,2023-03-20,italy,568,1,1,0
klar42,2023-03-30,austria,305,1,0,0
klausi,2023-03-22,austria,1181,1,0,0
klausi,2023-04-01,austria,1175,1,0,1
klausi,2023-04-02,austria,1003,1,0,1
kleinph,2023-03-20,austria,1102,1,0,0
klettier,2023-03-24,france,335,1,0,0
kludikovsky,2023-04-07,austria,3485,33,0,1
klues,2023-03-30,austria,661,1,0,0
koalie,2023-03-20,france,994,1,0,0
koalie,2023-04-04,france,863,1,0,1
kocierik,2023-03-19,italy,124,1,1,0
kolok,2023-03-22,france,0,1,0,0
konnov,2023-03-21,austria,1603,2,0,0
konnov,2023-03-22,austria,508,1,0,0
konnov,2023-03-23,austria,405,2,0,0
konnov,2023-03-24,austria,338,1,0,0
konnov,2023-03-27,austria,610,2,0,0
konnov,2023-03-28,austria,1174,2,0,0
konnov,2023-03-31,austria,801,2,0,0
konnov,2023-04-05,austria,131,2,0,1
konnov,2023-04-07,austria,1765,2,0,1
koraykoska,2023-04-07,austria,1309,1,0,1
korli,2023-03-23,austria,218,1,0,0
kornerc,2023-03-31,austria,926,1,0,0
kosarkazemi,2023-04-03,france,91,1,0,1
kostebudinoski,2023-03-23,austria,1113,1,0,0
kovzol,2023-03-31,austria,372,2,0,0
kozaka-tv,2023-03-20,austria,557,1,0,0
kozaka-tv,2023-03-31,austria,1594,1,0,0
kozaka-tv,2023-04-05,austria,2415,7,0,1
kozaka-tv,2023-04-06,austria,2796,5,0,1
kpgtek,2023-04-04,france,212,1,0,1
kpgtek,2023-04-07,france,553,3,0,1
kr1zz,2023-03-30,italy,201,1,1,0
kr1zz,2023-04-06,italy,80,1,1,1
krabina,2023-03-20,austria,611,1,0,0
krabina,2023-03-22,austria,475,1,0,0
krabina,2023-03-23,austria,1207,2,0,0
krabina,2023-04-03,austria,308,1,0,1
krasserm,2023-03-30,austria,149,1,0,0
krasserm,2023-04-05,austria,0,1,0,1
kratess,2023-04-08,italy,1916,2,1,1
krichtof,2023-03-21,france,0,1,0,0
krichtof,2023-04-04,france,0,1,0,1
krichtof,2023-04-05,france,0,1,0,1
kroepke,2023-03-22,italy,1919,2,1,0
krtab,2023-03-31,france,1197,1,0,0
krystofwoldrich,2023-03-22,austria,1533,3,0,0
krystofwoldrich,2023-03-31,austria,491,1,0,0
krystofwoldrich,2023-04-07,austria,1033,2,0,1
krzysztofjeziorny,2023-04-04,austria,1368,1,0,1
kskollepara,2023-03-21,france,688,1,0,0
ksol,2023-03-20,france,331,1,0,0
kugge,2023-03-19,france,322,1,0,0
kugge,2023-03-22,france,1216,1,0,0
kugge,2023-03-31,france,425,1,0,0
kugge,2023-04-01,france,1792,2,0,1
kugge,2023-04-02,france,881,2,0,1
kugge,2023-04-03,france,96,1,0,1
kugge,2023-04-04,france,227,1,0,1
kutrumbo,2023-03-22,italy,1473,1,1,0
kvnlblc,2023-03-24,france,0,1,0,0
kvog82,2023-03-20,austria,0,1,0,0
kwiky,2023-04-04,france,485,1,0,1
kwizart,2023-03-22,france,417,1,0,0
kydos,2023-03-31,france,359,1,0,0
kydos,2023-04-03,france,193,1,0,1
kyrena,2023-03-29,france,340,1,0,0
kzm-arief,2023-03-23,france,1113,1,0,0
l-laino,2023-04-01,italy,808,10,1,1
l0rd,2023-03-21,france,4251,4,0,0
l0rd,2023-03-22,france,981,1,0,0
l0rd,2023-03-27,france,2347,2,0,0
labordep,2023-03-18,france,1845,4,0,0
labordep,2023-03-25,france,1396,1,0,0
labordep,2023-03-31,france,2602,3,0,0
labordep,2023-04-01,france,1934,3,0,1
labordep,2023-04-02,france,475,1,0,1
lacer2k,2023-03-26,france,1207,1,0,0
laem,2023-03-20,france,1744,2,0,0
laem,2023-03-25,france,289,1,0,0
laem,2023-03-27,france,401,1,0,0
laem,2023-04-05,france,823,2,0,1
laem,2023-04-07,france,115,1,0,1
laggron42,2023-03-30,france,845,1,0,0
laggron42,2023-04-04,france,257,1,0,1
laggron42,2023-04-06,france,700,3,0,1
laggron42,2023-04-08,france,354,2,0,1
lahabana,2023-03-21,france,144,1,0,0
lahabana,2023-03-22,france,863,1,0,0
lahabana,2023-03-23,france,238,1,0,0
lahabana,2023-03-24,france,1981,3,0,0
lahabana,2023-03-27,france,411,1,0,0
lahabana,2023-04-03,france,422,4,0,1
lahabana,2023-04-05,france,117,2,0,1
lahabana,2023-04-07,france,96,2,0,1
laitifranz,2023-04-04,italy,959,1,1,1
lalmeras,2023-03-20,france,1010,1,0,0
lalmeras,2023-03-28,france,223,1,0,0
lambda-science,2023-04-01,france,1106,1,0,1
lampajr,2023-04-06,italy,659,1,1,1
lamuertepeluda,2023-04-05,italy,1376,1,1,1
landure,2023-03-24,france,1077,1,0,0
lanougue,2023-03-22,france,0,1,0,0
lanougue,2023-03-30,france,0,1,0,0
lanougue,2023-03-31,france,0,1,0,0
lantiga,2023-03-28,italy,0,1,1,0
lantiga,2023-03-29,italy,273,2,1,0
lantiga,2023-04-06,italy,1092,1,1,1
lanubile,2023-03-22,italy,54,1,1,0
lanubile,2023-03-24,italy,117,1,1,0
lanubile,2023-03-28,italy,151,2,1,0
lapineige,2023-03-31,france,640,1,0,0
lapineige,2023-04-03,france,1616,3,0,1
lapineige,2023-04-07,france,1499,1,0,1
lapineige,2023-04-08,france,1565,1,0,1
larmarange,2023-03-18,france,870,1,0,0
larmarange,2023-03-23,france,665,2,0,0
larmarange,2023-03-29,france,0,1,0,0
larmarange,2023-03-30,france,1006,1,0,0
larueli,2023-04-06,france,1178,3,0,1
laruiss,2023-04-03,france,0,1,0,1
lasconic,2023-03-24,france,34,1,0,0
laurent-bientz,2023-04-07,france,262,2,0,1
laurent-laporte-pro,2023-03-28,france,339,1,0,0
laurent-laporte-pro,2023-03-29,france,0,1,0,0
laurent-laporte-pro,2023-04-04,france,729,1,0,1
laurent-laporte-pro,2023-04-06,france,1380,1,0,1
laurentkempe,2023-03-18,france,0,1,0,0
laurentperez,2023-03-18,france,2779,2,0,0
laurentperez,2023-03-20,france,809,1,0,0
laurentsenta,2023-03-23,france,650,2,0,0
laurentsenta,2023-03-24,france,1113,1,0,0
lauridskern,2023-04-04,austria,861,1,0,1
lazka,2023-03-22,austria,367,1,0,0
lb90,2023-03-25,italy,466,1,1,0
lb90,2023-03-27,italy,793,1,1,0
lboue,2023-03-23,france,1387,1,0,0
lboue,2023-03-25,france,226,1,0,0
lbranaa,2023-03-20,france,49,1,0,0
lbranaa,2023-03-21,france,572,3,0,0
lbranaa,2023-04-04,france,0,1,0,1
lbroudoux,2023-03-22,france,84,1,0,0
lbroudoux,2023-04-05,france,395,2,0,1
lbroudoux,2023-04-06,france,1474,4,0,1
lburgazzoli,2023-04-04,italy,1127,1,1,1
lbusoni,2023-03-20,italy,561,1,1,0
lcaouen,2023-03-31,france,103,1,0,0
lcarnevale,2023-03-28,italy,565,1,1,0
lcfd,2023-03-24,italy,105,1,1,0
lcfd,2023-04-05,italy,791,1,1,1
lcheylus,2023-03-28,france,153,1,0,0
lcheylus,2023-04-04,france,151,1,0,1
lcswillems,2023-04-01,france,143,1,0,1
ldennery,2023-03-28,france,634,1,0,0
ldevulder,2023-03-23,france,0,1,0,0
ldevulder,2023-03-29,france,0,1,0,0
ldevulder,2023-04-06,france,215,1,0,1
leana8959,2023-04-04,france,427,1,0,1
lecault,2023-03-31,france,470,1,0,0
lecoqlibre,2023-04-03,france,95,2,0,1
lecorguille,2023-04-05,france,1330,1,0,1
lecriste,2023-03-29,italy,797,1,1,0
leedavi,2023-03-29,france,112,1,0,0
leedavi,2023-04-04,france,165,1,0,1
leedavi,2023-04-06,france,157,1,0,1
lefuturiste,2023-03-25,france,1319,1,0,0
lefuturiste,2023-03-26,france,156,1,0,0
legalsylvain,2023-04-06,france,1110,2,0,1
legalsylvain,2023-04-07,france,743,1,0,1
leguennecj,2023-03-29,france,833,1,0,0
lekesiz,2023-03-27,france,115,1,0,0
lekesiz,2023-04-05,france,35,1,0,1
lelegard,2023-03-30,france,310,1,0,0
leleueri,2023-04-05,france,646,1,0,1
leleueri,2023-04-06,france,333,1,0,1
lemomar,2023-03-30,france,433,1,0,0
lemonmojo,2023-03-18,austria,190,1,0,0
lemonmojo,2023-03-20,austria,106,3,0,0
lemonmojo,2023-04-01,austria,562,1,0,1
lemonmojo,2023-04-02,austria,392,3,0,1
lemonmojo,2023-04-03,austria,264,2,0,1
lemonmojo,2023-04-05,austria,567,2,0,1
lemonmojo,2023-04-06,austria,520,1,0,1
lemonmojo,2023-04-08,austria,149,1,0,1
leoNord462,2023-04-02,france,0,2,0,1
leochras,2023-04-03,austria,550,1,0,1
leogr,2023-03-19,italy,618,1,1,0
leomil72,2023-04-08,italy,549,1,1,1
leomlr,2023-03-28,france,1425,1,0,0
leomoille,2023-03-31,france,0,1,0,0
leonardoce,2023-03-19,italy,180,1,1,0
leonardodanelutti,2023-04-04,italy,0,2,1,1
leonardstruck,2023-04-08,austria,557,2,0,1
leopaul36,2023-03-22,france,67,1,0,0
leopaul36,2023-03-27,france,409,2,0,0
leovalais,2023-03-21,france,283,1,0,0
leovalais,2023-03-24,france,715,1,0,0
leovalais,2023-04-04,france,213,1,0,1
lepeli,2023-03-19,france,426,1,0,0
lerenn,2023-03-19,france,699,1,0,0
lerenn,2023-03-26,france,0,1,0,0
lescaudr,2023-04-07,france,661,1,0,1
lesinigo,2023-03-31,italy,519,1,1,0
letochagone,2023-03-24,france,345,1,0,0
leuhvraiminoryo,2023-03-18,france,113,1,0,0
level-antoine,2023-04-05,france,306,1,0,1
levertr,2023-03-31,france,485,1,0,0
lewisyng,2023-03-18,austria,0,1,0,0
lexinor,2023-03-31,france,180,1,0,0
lforst,2023-03-26,austria,87,1,0,0
lforst,2023-03-29,austria,131,2,0,0
lforst,2023-04-06,austria,154,1,0,1
lgeretti,2023-03-31,italy,441,2,1,0
lgmorand,2023-03-27,france,1373,1,0,0
lgmorand,2023-04-04,france,551,1,0,1
lhirlimann,2023-03-23,france,692,1,0,0
lhoestq,2023-04-01,france,1206,2,0,1
lhoestq,2023-04-03,france,500,1,0,1
lhuynh-cs,2023-04-07,france,595,1,0,1
liZe,2023-03-29,france,10,1,0,0
liayn,2023-03-20,austria,803,1,0,0
liayn,2023-04-05,austria,249,1,0,1
libremente,2023-03-29,italy,394,2,1,0
lichfolky,2023-03-29,italy,398,2,1,0
lilian-delouvy,2023-03-23,france,53,1,0,0
lillois59,2023-03-20,france,364,1,0,0
limagolf22,2023-03-23,france,165,1,0,0
lingtalfi,2023-04-01,france,632,1,0,1
linguisticcom,2023-03-22,france,299,2,0,0
linogaliana,2023-03-23,france,156,1,0,0
lionjohnFENG,2023-04-07,france,3349,22,0,1
lipki,2023-03-24,france,2780,3,0,0
lissyx,2023-03-27,france,1187,1,0,0
littlegamer757,2023-03-20,austria,335,3,0,0
livingsilver94,2023-03-27,italy,216,1,1,0
lk77,2023-03-27,france,824,1,0,0
lkppo,2023-04-07,france,642,1,0,1
lkrzyzanek,2023-03-23,austria,89,2,0,0
lkrzyzanek,2023-03-29,austria,248,1,0,0
lkugler,2023-04-05,austria,1334,1,0,1
llaumgui,2023-03-29,france,254,3,0,0
llaville,2023-03-22,france,1563,2,0,0
llaville,2023-03-23,france,537,1,0,0
llaville,2023-03-26,france,327,1,0,0
llaville,2023-03-29,france,2435,2,0,0
llaville,2023-03-30,france,761,1,0,0
llaville,2023-03-31,france,1036,1,0,0
llaville,2023-04-08,france,199,1,0,1
llfbandit,2023-03-27,france,297,1,0,0
lmag,2023-03-21,france,371,3,0,0
lmag,2023-03-24,france,275,3,0,0
lmag,2023-03-31,france,0,1,0,0
lmag,2023-04-06,france,1797,3,0,1
lmichelin,2023-03-22,france,3496,3,0,0
lmzuccarelli,2023-04-04,italy,302,1,1,1
lngb,2023-04-02,italy,594,1,1,1
lo-th,2023-03-29,france,1547,1,0,0
loan-talvat,2023-03-31,france,1572,1,0,0
localhosthd,2023-04-04,france,442,2,0,1
loclamor,2023-04-03,france,1572,1,0,1
loganmzz,2023-03-27,france,318,1,0,0
loic-fejoz,2023-03-30,france,1290,2,0,0
loic-fejoz,2023-04-01,france,184,1,0,1
loic-roux-404,2023-04-03,france,0,5,0,1
loic-roux-404,2023-04-04,france,1074,11,0,1
loic-roux-404,2023-04-07,france,0,1,0,1
loic-roux-404,2023-04-08,france,25,12,0,1
loic425,2023-03-18,france,0,1,0,0
loic425,2023-03-20,france,106,3,0,0
loic425,2023-03-21,france,0,1,0,0
loic425,2023-03-22,france,0,1,0,0
loic425,2023-03-24,france,162,3,0,0
loic425,2023-03-27,france,156,4,0,0
loic425,2023-03-29,france,0,1,0,0
loic425,2023-03-30,france,106,1,0,0
loic425,2023-04-06,france,0,5,0,1
loicginoux,2023-04-05,france,738,1,0,1
loicgriffie,2023-04-04,france,642,1,0,1
loichuder,2023-04-04,france,668,1,0,1
loicknuchel,2023-04-07,france,707,4,0,1
loicmathieu,2023-03-23,france,1006,1,0,0
loicmathieu,2023-03-24,france,742,1,0,0
loicmathieu,2023-04-03,france,100,1,0,1
loicmathieu,2023-04-07,france,248,1,0,1
loicpantano,2023-03-31,france,1051,2,0,0
loicteixeira,2023-03-18,france,992,1,0,0
lokomass,2023-04-05,france,249,1,0,1
lolgab,2023-03-23,italy,281,1,1,0
lolgab,2023-03-28,italy,1015,1,1,0
lolo101,2023-03-26,france,16,1,0,0
lolo101,2023-03-28,france,795,1,0,0
lolo32,2023-03-24,france,1306,2,0,0
lolodomo,2023-04-08,france,594,1,0,1
lolottetheclash,2023-03-22,france,943,1,0,0
lolottetheclash,2023-03-24,france,1258,1,0,0
lolottetheclash,2023-03-31,france,2522,2,0,0
lonardonifabio,2023-03-20,italy,533,1,1,0
