repo,country_commits,total_commits,country_ratio,repo_url
robotology/robotology-superbuild,314,359,0.8746518105849582,https://github.com/robotology/robotology-superbuild
ncvescera/provaactions,355,358,0.9916201117318436,https://github.com/ncvescera/provaactions
drakkan/sftpgo,353,357,0.988795518207283,https://github.com/drakkan/sftpgo
Zircon-Finance/zircon-interface,350,357,0.9803921568627452,https://github.com/Zircon-Finance/zircon-interface
mondrake/drudbal,356,356,1.0,https://github.com/mondrake/drudbal
ptkdev-boilerplate/svelte-electron-boilerplate,356,356,1.0,https://github.com/ptkdev-boilerplate/svelte-electron-boilerplate
manfredi/os-autoinst-distri-opensuse,318,354,0.8983050847457628,https://github.com/manfredi/os-autoinst-distri-opensuse
TokenRevolution/genesis,354,354,1.0,https://github.com/TokenRevolution/genesis
fp-ts/schema,281,352,0.7982954545454546,https://github.com/fp-ts/schema
ADVRHumanoids/ROSEndEffector,288,352,0.8181818181818182,https://github.com/ADVRHumanoids/ROSEndEffector
mozilla/stab-crashes,351,351,1.0,https://github.com/mozilla/stab-crashes
davide-f/pypsa-earth,326,351,0.9287749287749288,https://github.com/davide-f/pypsa-earth
pagopa/pagopa-ecommerce-transactions-scheduler-service,290,351,0.8262108262108262,https://github.com/pagopa/pagopa-ecommerce-transactions-scheduler-service
AleardoKandiah/Java-flappy,351,351,1.0,https://github.com/AleardoKandiah/Java-flappy
LukeIsHereToDevelop/Services-Status,350,350,1.0,https://github.com/LukeIsHereToDevelop/Services-Status
ptkdev-boilerplate/svelte-spa-boilerplate,350,350,1.0,https://github.com/ptkdev-boilerplate/svelte-spa-boilerplate
rokokos97/the-fast-company,350,350,1.0,https://github.com/rokokos97/the-fast-company
novialriptide/pygame_geometry,281,349,0.8051575931232091,https://github.com/novialriptide/pygame_geometry
DonRP/BM,349,349,1.0,https://github.com/DonRP/BM
VKChiuselli/SaxiOnlineMultiplayer,347,347,1.0,https://github.com/VKChiuselli/SaxiOnlineMultiplayer
K-Society/KSociety.Base,347,347,1.0,https://github.com/K-Society/KSociety.Base
14wual/VKManager,347,347,1.0,https://github.com/14wual/VKManager
dedo1911/dedo1911,346,346,1.0,https://github.com/dedo1911/dedo1911
alessandrozito98/alessandrozito98,346,346,1.0,https://github.com/alessandrozito98/alessandrozito98
cscarpitta/frr,345,345,1.0,https://github.com/cscarpitta/frr
davidonzo/Threat-Intel,345,345,1.0,https://github.com/davidonzo/Threat-Intel
noi-techpark/bdp-commons,327,345,0.9478260869565216,https://github.com/noi-techpark/bdp-commons
agiudiceandrea/QGIS,343,343,1.0,https://github.com/agiudiceandrea/QGIS
bluenviron/gortsplib,336,343,0.979591836734694,https://github.com/bluenviron/gortsplib
mfrancisc/host-operator,324,342,0.9473684210526316,https://github.com/mfrancisc/host-operator
gabriel524/meetup,340,340,1.0,https://github.com/gabriel524/meetup
OntoUML/ontouml-json2graph,327,338,0.9674556213017752,https://github.com/OntoUML/ontouml-json2graph
rust-lang/rust-repos,333,335,0.9940298507462688,https://github.com/rust-lang/rust-repos
LorenzoBianconi/ovn,335,335,1.0,https://github.com/LorenzoBianconi/ovn
antares-sql/antares,286,334,0.8562874251497006,https://github.com/antares-sql/antares
ecmwf-projects/cacholote,334,334,1.0,https://github.com/ecmwf-projects/cacholote
IZSAM-StatGIS/ReportPSA,334,334,1.0,https://github.com/IZSAM-StatGIS/ReportPSA
dede1751/carp,332,332,1.0,https://github.com/dede1751/carp
Gabboxl/FluentWeather,321,330,0.9727272727272728,https://github.com/Gabboxl/FluentWeather
alessiodl/GeoCetusData,330,330,1.0,https://github.com/alessiodl/GeoCetusData
ivanhofer/typesafe-i18n,304,330,0.9212121212121211,https://github.com/ivanhofer/typesafe-i18n
JonnyBanana/PDF_Scroll_ASCII_Crasher,330,330,1.0,https://github.com/JonnyBanana/PDF_Scroll_ASCII_Crasher
tncrazvan/catpaw-core,329,329,1.0,https://github.com/tncrazvan/catpaw-core
laraxot/bashscripts,321,328,0.9786585365853658,https://github.com/laraxot/bashscripts
wnluke/pymeasure,273,326,0.8374233128834356,https://github.com/wnluke/pymeasure
dark-vex/infra-cd,326,326,1.0,https://github.com/dark-vex/infra-cd
DRincs-Productions/drincs-website,281,326,0.8619631901840491,https://github.com/DRincs-Productions/drincs-website
datastax/starlight-for-kafka,294,326,0.901840490797546,https://github.com/datastax/starlight-for-kafka
CarloLucibello/GraphNeuralNetworks.jl,325,326,0.9969325153374232,https://github.com/CarloLucibello/GraphNeuralNetworks.jl
sasadangelo/code4projects,326,326,1.0,https://github.com/sasadangelo/code4projects
danog/MadelineProtoDocs,325,325,1.0,https://github.com/danog/MadelineProtoDocs
workgroupengineering/Avalonia,250,324,0.7716049382716049,https://github.com/workgroupengineering/Avalonia
kennethrrosen/debian-hardener,324,324,1.0,https://github.com/kennethrrosen/debian-hardener
mercury501/Silent-Hill-2-Enhancements,307,323,0.9504643962848296,https://github.com/mercury501/Silent-Hill-2-Enhancements
micro-lc/middleware,273,323,0.8452012383900929,https://github.com/micro-lc/middleware
peiva-git/SDM_project,322,322,1.0,https://github.com/peiva-git/SDM_project
Insane96/SurvivalReimagined,321,321,1.0,https://github.com/Insane96/SurvivalReimagined
tresquintos/tresquintos.github.io,321,321,1.0,https://github.com/tresquintos/tresquintos.github.io
Tale152/snake-plus-plus-godot,321,321,1.0,https://github.com/Tale152/snake-plus-plus-godot
torchiaf/dashboard,311,321,0.968847352024922,https://github.com/torchiaf/dashboard
carlocorradini/reCluster,289,321,0.9003115264797508,https://github.com/carlocorradini/reCluster
bcgalvin/cdk-kinesis-firehose-athena,320,320,1.0,https://github.com/bcgalvin/cdk-kinesis-firehose-athena
pepstock-org/Charba,245,320,0.765625,https://github.com/pepstock-org/Charba
FrancescoXX/free-Web3-resources,255,320,0.796875,https://github.com/FrancescoXX/free-Web3-resources
rabbitmq/rabbitmq-stream-dotnet-client,257,320,0.803125,https://github.com/rabbitmq/rabbitmq-stream-dotnet-client
robang74/isar-nvidia-debian,319,319,1.0,https://github.com/robang74/isar-nvidia-debian
Stickerifier/Stickerify,298,319,0.9341692789968652,https://github.com/Stickerifier/Stickerify
arturscheiner/dgb-hello-world-v1,319,319,1.0,https://github.com/arturscheiner/dgb-hello-world-v1
musicollator/ciaccona,319,319,1.0,https://github.com/musicollator/ciaccona
ptkdev/aboutmeinfo-telegram-bot,319,319,1.0,https://github.com/ptkdev/aboutmeinfo-telegram-bot
ermanno/aws-parallelcluster-cookbook,317,317,1.0,https://github.com/ermanno/aws-parallelcluster-cookbook
giuliobenetti/linux-imxrt,316,316,1.0,https://github.com/giuliobenetti/linux-imxrt
andrea-prina/deliveboo,245,316,0.7753164556962026,https://github.com/andrea-prina/deliveboo
tiraboschi/hyperconverged-cluster-operator,302,315,0.9587301587301588,https://github.com/tiraboschi/hyperconverged-cluster-operator
Tkd-Alex/tkd-alex,314,314,1.0,https://github.com/Tkd-Alex/tkd-alex
m-marini/wheellyj,313,313,1.0,https://github.com/m-marini/wheellyj
joshuachp/astarte-device-sdk-rust,312,312,1.0,https://github.com/joshuachp/astarte-device-sdk-rust
fedddddd/h2-mod,309,310,0.9967741935483873,https://github.com/fedddddd/h2-mod
mathsolutions/opencart,310,310,1.0,https://github.com/mathsolutions/opencart
mparati31/Tirocinio,310,310,1.0,https://github.com/mparati31/Tirocinio
GeoB99/reactos,309,309,1.0,https://github.com/GeoB99/reactos
andreax79/airflow-code-editor,308,308,1.0,https://github.com/andreax79/airflow-code-editor
MatteoPologruto/arduino-cli,307,308,0.9967532467532468,https://github.com/MatteoPologruto/arduino-cli
M4tteoP/coraza,275,307,0.8957654723127035,https://github.com/M4tteoP/coraza
joshuachp/nixos-config,306,306,1.0,https://github.com/joshuachp/nixos-config
madiele/vod2pod-rss,264,306,0.8627450980392157,https://github.com/madiele/vod2pod-rss
digant73/BIGTREETECH-TouchScreenFirmware,304,306,0.9934640522875816,https://github.com/digant73/BIGTREETECH-TouchScreenFirmware
kevinm6/nvim,304,304,1.0,https://github.com/kevinm6/nvim
Matteo-Nigro/notepad2,304,304,1.0,https://github.com/Matteo-Nigro/notepad2
fabriziobagala/fabriziobagala.github.io,304,304,1.0,https://github.com/fabriziobagala/fabriziobagala.github.io
Raspirus/docs,263,304,0.8651315789473685,https://github.com/Raspirus/docs
ornato-t/GTTTools,303,303,1.0,https://github.com/ornato-t/GTTTools
wilmer88/lafam,301,301,1.0,https://github.com/wilmer88/lafam
martinotecco/pc-remotecontrol-telegrambot,301,301,1.0,https://github.com/martinotecco/pc-remotecontrol-telegrambot
MaouLegna/llorr-website,301,301,1.0,https://github.com/MaouLegna/llorr-website
meetecho/janus-gateway,264,300,0.88,https://github.com/meetecho/janus-gateway
tristantarrant/infinispan,294,300,0.98,https://github.com/tristantarrant/infinispan
andreazammarchi3/PPS-22-scalopoly,238,299,0.7959866220735786,https://github.com/andreazammarchi3/PPS-22-scalopoly
bdanzi/trackingvertexing,299,299,1.0,https://github.com/bdanzi/trackingvertexing
universalbit-dev/CityGenerator,281,296,0.9493243243243245,https://github.com/universalbit-dev/CityGenerator
OpenRTX/OpenRTX,286,294,0.9727891156462584,https://github.com/OpenRTX/OpenRTX
CarloMicieli/trenako,294,294,1.0,https://github.com/CarloMicieli/trenako
fedepaol/metallb,290,294,0.9863945578231292,https://github.com/fedepaol/metallb
DRincs-Productions/Renpygame,293,294,0.9965986394557824,https://github.com/DRincs-Productions/Renpygame
bsorrentino/PlantUML4iPad,294,294,1.0,https://github.com/bsorrentino/PlantUML4iPad
msillano/tuyaDAEMON,293,293,1.0,https://github.com/msillano/tuyaDAEMON
lstocchi/podman-desktop,290,292,0.9931506849315068,https://github.com/lstocchi/podman-desktop
robotology/assistive-rehab,235,291,0.8075601374570447,https://github.com/robotology/assistive-rehab
KevinBatdorf/code-block-pro,289,290,0.996551724137931,https://github.com/KevinBatdorf/code-block-pro
webion-hub/goly,290,290,1.0,https://github.com/webion-hub/goly
masayume/vmcode,289,289,1.0,https://github.com/masayume/vmcode
andijcr/redpanda,288,288,1.0,https://github.com/andijcr/redpanda
rospino74/Quizlet-Bypass,221,287,0.7700348432055749,https://github.com/rospino74/Quizlet-Bypass
adisandro/MMINT,285,286,0.9965034965034965,https://github.com/adisandro/MMINT
vincenzopalazzo/lightning,277,285,0.9719298245614036,https://github.com/vincenzopalazzo/lightning
sblantipodi/firefly_luciferin,265,285,0.9298245614035088,https://github.com/sblantipodi/firefly_luciferin
maboglia/CorsoJava,285,285,1.0,https://github.com/maboglia/CorsoJava
acerv/runltp-ng,283,283,1.0,https://github.com/acerv/runltp-ng
carlocamilloni/multi-eGO,283,283,1.0,https://github.com/carlocamilloni/multi-eGO
smartiniOnGitHub/v,283,283,1.0,https://github.com/smartiniOnGitHub/v
rikyoz/bit7z,283,283,1.0,https://github.com/rikyoz/bit7z
Alexthw46/Ars-Elemental,283,283,1.0,https://github.com/Alexthw46/Ars-Elemental
curzel-it/pet-therapy,278,282,0.9858156028368794,https://github.com/curzel-it/pet-therapy
lucabaldini/ixpeobssim,213,282,0.7553191489361702,https://github.com/lucabaldini/ixpeobssim
riccardolopresti/proj-bdoctor7,233,282,0.8262411347517731,https://github.com/riccardolopresti/proj-bdoctor7
icaroland/cli-installer,280,280,1.0,https://github.com/icaroland/cli-installer
bf2fc6cc711aee1a0c2a/cos-fleet-catalog-camel,211,279,0.7562724014336918,https://github.com/bf2fc6cc711aee1a0c2a/cos-fleet-catalog-camel
italia/design-drupal-theme,278,279,0.996415770609319,https://github.com/italia/design-drupal-theme
marco-ippolito/node,279,279,1.0,https://github.com/marco-ippolito/node
egalli64/scala-playground,278,278,1.0,https://github.com/egalli64/scala-playground
fmarco76/pki,278,278,1.0,https://github.com/fmarco76/pki
pytgcalls/ntgcalls,276,278,0.9928057553956836,https://github.com/pytgcalls/ntgcalls
Exein-io/pulsar,268,278,0.9640287769784172,https://github.com/Exein-io/pulsar
aciceri/nixfleet,277,277,1.0,https://github.com/aciceri/nixfleet
gozus19p/time-score,276,276,1.0,https://github.com/gozus19p/time-score
mmr-driverless/mmr_core,210,276,0.7608695652173914,https://github.com/mmr-driverless/mmr_core
dulvui/ball2box,276,276,1.0,https://github.com/dulvui/ball2box
SindriaInc/XPipe,264,276,0.9565217391304348,https://github.com/SindriaInc/XPipe
frank1789/hexapod_ws,276,276,1.0,https://github.com/frank1789/hexapod_ws
ErJump/laravel-deliveboo,261,276,0.9456521739130436,https://github.com/ErJump/laravel-deliveboo
brucellino/packer-templates,250,276,0.9057971014492754,https://github.com/brucellino/packer-templates
madpilot78/freebsd-ports,275,275,1.0,https://github.com/madpilot78/freebsd-ports
alessandropanzieri/garbatella-elegant-apartment.com,275,275,1.0,https://github.com/alessandropanzieri/garbatella-elegant-apartment.com
albertus82/simple-jdbc-filestore,275,275,1.0,https://github.com/albertus82/simple-jdbc-filestore
orestbida/cookieconsent,275,275,1.0,https://github.com/orestbida/cookieconsent
immobiliare/dats,231,275,0.84,https://github.com/immobiliare/dats
flavio2018/lte,275,275,1.0,https://github.com/flavio2018/lte
cassanof/npm-follower,274,274,1.0,https://github.com/cassanof/npm-follower
Exiled-Team/Exiled-EA,250,273,0.9157509157509156,https://github.com/Exiled-Team/Exiled-EA
pchila/elastic-agent,273,273,1.0,https://github.com/pchila/elastic-agent
ctlcltd/e2-sat-editor,273,273,1.0,https://github.com/ctlcltd/e2-sat-editor
MarcoIeni/rust-workspace-example,211,273,0.7728937728937729,https://github.com/MarcoIeni/rust-workspace-example
MatteoIorio11/ghapp-deployer-aws,273,273,1.0,https://github.com/MatteoIorio11/ghapp-deployer-aws
Nicelocal/psalm,272,272,1.0,https://github.com/Nicelocal/psalm
addsac/PegasoDigitalStudio,271,271,1.0,https://github.com/addsac/PegasoDigitalStudio
mia-platform/miactl,234,270,0.8666666666666667,https://github.com/mia-platform/miactl
enrperes/obsidianVault,270,270,1.0,https://github.com/enrperes/obsidianVault
archer-65/nix-dotfiles,270,270,1.0,https://github.com/archer-65/nix-dotfiles
sblendorio/petscii-bbs,269,269,1.0,https://github.com/sblendorio/petscii-bbs
lumon2004/lumon2004,269,269,1.0,https://github.com/lumon2004/lumon2004
bernardolanza93/MAPPER_AGRI_MULTICAM,269,269,1.0,https://github.com/bernardolanza93/MAPPER_AGRI_MULTICAM
crisostomi/gladia-website,266,269,0.9888475836431226,https://github.com/crisostomi/gladia-website
manups4e/ScaleformUI,229,268,0.8544776119402985,https://github.com/manups4e/ScaleformUI
ptkdev/quizquickanswer-telegram-game-bot,268,268,1.0,https://github.com/ptkdev/quizquickanswer-telegram-game-bot
martapanc/martacodes.it,239,268,0.8917910447761194,https://github.com/martapanc/martacodes.it
vtorre90/dega-final,262,268,0.9776119402985076,https://github.com/vtorre90/dega-final
LyraSearch/lyra,219,268,0.8171641791044776,https://github.com/LyraSearch/lyra
rohankhan97/RISCV-FiveStage,268,268,1.0,https://github.com/rohankhan97/RISCV-FiveStage
stefanovic80/analyticGeometry,267,267,1.0,https://github.com/stefanovic80/analyticGeometry
robotology/yarp,266,266,1.0,https://github.com/robotology/yarp
yesamer/kie-tools,265,266,0.9962406015037594,https://github.com/yesamer/kie-tools
matteo-magni/tanzu-application-platform-reference-service-packages,242,265,0.9132075471698112,https://github.com/matteo-magni/tanzu-application-platform-reference-service-packages
Misterlinux/GitBook-experience,265,265,1.0,https://github.com/Misterlinux/GitBook-experience
ph04/algebra,265,265,1.0,https://github.com/ph04/algebra
xTalAlex/talale-astro,265,265,1.0,https://github.com/xTalAlex/talale-astro
LucaMalavolta/PyORBIT,264,264,1.0,https://github.com/LucaMalavolta/PyORBIT
pagopa/pagopa-editorial-components,216,264,0.8181818181818182,https://github.com/pagopa/pagopa-editorial-components
AlessioDP/Parties,264,264,1.0,https://github.com/AlessioDP/Parties
somotechsrl/Datalogger-v4-dist-armv7l,263,263,1.0,https://github.com/somotechsrl/Datalogger-v4-dist-armv7l
ppatierno/strimzi-kafka-bridge,263,263,1.0,https://github.com/ppatierno/strimzi-kafka-bridge
vigna/epserde-rs,262,263,0.9961977186311788,https://github.com/vigna/epserde-rs
jumping2000/ha-packages,262,262,1.0,https://github.com/jumping2000/ha-packages
MrTriad/CTIUptimeTest,262,262,1.0,https://github.com/MrTriad/CTIUptimeTest
robang74/yamui,261,261,1.0,https://github.com/robang74/yamui
Carta-Canta/Website,196,261,0.7509578544061303,https://github.com/Carta-Canta/Website
lorenzoRosin/embeddedFSP,261,261,1.0,https://github.com/lorenzoRosin/embeddedFSP
SamueleFacenda/obsidian,261,261,1.0,https://github.com/SamueleFacenda/obsidian
n3d1117/chatgpt-telegram-bot,261,261,1.0,https://github.com/n3d1117/chatgpt-telegram-bot
davidesalerno/kogito-serverless-operator,257,260,0.9884615384615384,https://github.com/davidesalerno/kogito-serverless-operator
michelececcacci/HOMER,260,260,1.0,https://github.com/michelececcacci/HOMER
guizzo/top-github-users,260,260,1.0,https://github.com/guizzo/top-github-users
SignorPipo/labyroots,260,260,1.0,https://github.com/SignorPipo/labyroots
mq1/ice-launcher,260,260,1.0,https://github.com/mq1/ice-launcher
PykaAlexandro/My-Dplyr-Handbook,260,260,1.0,https://github.com/PykaAlexandro/My-Dplyr-Handbook
diericx/climbing_notebook,260,260,1.0,https://github.com/diericx/climbing_notebook
MoneyStats/Angular-MoneyStats-Application,259,259,1.0,https://github.com/MoneyStats/Angular-MoneyStats-Application
vtfrc/vittoriofaraco,258,258,1.0,https://github.com/vtfrc/vittoriofaraco
rcantini/research-blog,258,258,1.0,https://github.com/rcantini/research-blog
deivshon/dotfiles,257,257,1.0,https://github.com/deivshon/dotfiles
Reiryoku-Technologies/Mida,257,257,1.0,https://github.com/Reiryoku-Technologies/Mida
sinansonmez/mattermost-webapp,225,256,0.87890625,https://github.com/sinansonmez/mattermost-webapp
leo-tasso/OOP22-mtsk-game,235,255,0.9215686274509804,https://github.com/leo-tasso/OOP22-mtsk-game
Okazakee/mcserver-lazymc-docker,255,255,1.0,https://github.com/Okazakee/mcserver-lazymc-docker
pagopa/rtd-ms-enrolled-payment-instrument,223,254,0.8779527559055118,https://github.com/pagopa/rtd-ms-enrolled-payment-instrument
alemuntoni/meshlab,231,254,0.9094488188976378,https://github.com/alemuntoni/meshlab
danilocampanhari21/appfoodfullstack,254,254,1.0,https://github.com/danilocampanhari21/appfoodfullstack
Evo-Learning-project/sai_evo_backend,254,254,1.0,https://github.com/Evo-Learning-project/sai_evo_backend
